"idVersionEquipo","idEquipo","fechaRecopilacion","fechaRecopilacionTextual","velocidadPlanDeJuego","velocidadPlanDeJuegoClase","regatesPlanDeJuegoClase","pasesPlanDeJuego","pasesPlanDeJuegoClase","colocacionPlanDeJuegoClase","pasesCreacionOcasiones","pasesCreacionOcasionesClase","centrosCreacionOcasiones","centrosCreacionOcasionesClase","tirosCreacionOcasiones","tirosCreacionOcasionesClase","colocaCreacionOcasionesClase","presionDefensa","presionDefensaClase","agresividadDefensa","agresividadDefensaClase","anchuraEquipoDefensa","anchuraEquipoDefensaClase","lineaDefensivaDefensaClase"
618,135,20130920,"20/09/2013",39,"Balanced","Little",33,"Short","Organised",51,"Normal",63,"Normal",72,"Lots","Free Form",66,"Medium",67,"Double",36,"Normal","Cover"
619,135,20140919,"19/09/2014",26,"Slow","Normal",24,"Short","Organised",64,"Normal",53,"Normal",72,"Lots","Organised",23,"Deep",67,"Double",36,"Normal","Cover"
620,135,20150910,"10/09/2015",50,"Balanced","Normal",20,"Short","Organised",65,"Normal",50,"Normal",80,"Lots","Organised",35,"Medium",65,"Press",35,"Normal","Cover"
663,136,20100222,"22/02/2010",40,"Balanced","Little",30,"Short","Organised",45,"Normal",60,"Normal",70,"Lots","Organised",30,"Deep",70,"Double",65,"Normal","Cover"
664,136,20110222,"22/02/2011",50,"Balanced","Little",50,"Mixed","Organised",50,"Normal",60,"Normal",52,"Normal","Organised",30,"Deep",55,"Press",65,"Normal","Cover"
665,136,20120222,"22/02/2012",45,"Balanced","Little",50,"Mixed","Organised",50,"Normal",50,"Normal",35,"Normal","Organised",35,"Medium",55,"Press",50,"Normal","Cover"
733,137,20100222,"22/02/2010",30,"Slow","Little",30,"Short","Organised",30,"Safe",45,"Normal",65,"Normal","Organised",30,"Deep",30,"Contain",65,"Normal","Offside Trap"
734,137,20110222,"22/02/2011",70,"Fast","Little",48,"Mixed","Organised",46,"Normal",45,"Normal",65,"Normal","Organised",61,"Medium",67,"Double",65,"Normal","Offside Trap"
735,137,20150910,"10/09/2015",63,"Balanced","Normal",46,"Mixed","Organised",51,"Normal",50,"Normal",50,"Normal","Organised",55,"Medium",57,"Press",47,"Normal","Cover"
426,138,20100222,"22/02/2010",55,"Balanced","Little",70,"Long","Organised",65,"Normal",45,"Normal",65,"Normal","Organised",70,"High",70,"Double",70,"Wide","Cover"
427,138,20110222,"22/02/2011",55,"Balanced","Little",56,"Mixed","Organised",55,"Normal",43,"Normal",53,"Normal","Organised",39,"Medium",37,"Press",53,"Normal","Cover"
428,138,20120222,"22/02/2012",65,"Balanced","Little",58,"Mixed","Organised",63,"Normal",44,"Normal",64,"Normal","Organised",39,"Medium",45,"Press",47,"Normal","Cover"
429,138,20130920,"20/09/2013",78,"Fast","Little",58,"Mixed","Organised",66,"Normal",39,"Normal",41,"Normal","Organised",39,"Medium",48,"Press",47,"Normal","Cover"
430,138,20140919,"19/09/2014",48,"Balanced","Normal",38,"Mixed","Organised",38,"Normal",51,"Normal",40,"Normal","Organised",37,"Medium",48,"Press",56,"Normal","Cover"
431,138,20150910,"10/09/2015",48,"Balanced","Normal",41,"Mixed","Organised",38,"Normal",51,"Normal",40,"Normal","Organised",35,"Medium",50,"Press",61,"Normal","Cover"
511,139,20100222,"22/02/2010",45,"Balanced","Little",40,"Mixed","Organised",45,"Normal",70,"Lots",70,"Lots","Organised",50,"Medium",70,"Double",50,"Normal","Cover"
512,139,20110222,"22/02/2011",65,"Balanced","Little",50,"Mixed","Organised",59,"Normal",62,"Normal",53,"Normal","Organised",57,"Medium",53,"Press",43,"Normal","Cover"
513,139,20120222,"22/02/2012",68,"Fast","Little",57,"Mixed","Organised",55,"Normal",39,"Normal",60,"Normal","Organised",52,"Medium",65,"Press",53,"Normal","Cover"
514,139,20130920,"20/09/2013",66,"Balanced","Little",52,"Mixed","Organised",55,"Normal",37,"Normal",56,"Normal","Organised",48,"Medium",65,"Press",53,"Normal","Cover"
515,139,20140919,"19/09/2014",67,"Fast","Normal",57,"Mixed","Organised",55,"Normal",38,"Normal",44,"Normal","Organised",53,"Medium",60,"Press",52,"Normal","Cover"
516,139,20150910,"10/09/2015",60,"Balanced","Normal",53,"Mixed","Organised",49,"Normal",40,"Normal",44,"Normal","Organised",55,"Medium",62,"Press",47,"Normal","Cover"
845,140,20100222,"22/02/2010",64,"Balanced","Little",30,"Short","Free Form",65,"Normal",50,"Normal",70,"Lots","Free Form",70,"High",34,"Press",55,"Normal","Offside Trap"
846,140,20110222,"22/02/2011",57,"Balanced","Little",54,"Mixed","Organised",58,"Normal",69,"Lots",79,"Lots","Organised",58,"Medium",48,"Press",54,"Normal","Cover"
847,140,20120222,"22/02/2012",47,"Balanced","Little",51,"Mixed","Organised",67,"Risky",63,"Normal",54,"Normal","Organised",52,"Medium",37,"Press",55,"Normal","Cover"
848,140,20130920,"20/09/2013",47,"Balanced","Little",51,"Mixed","Organised",70,"Risky",65,"Normal",54,"Normal","Organised",52,"Medium",37,"Press",55,"Normal","Cover"
849,140,20140919,"19/09/2014",47,"Balanced","Normal",51,"Mixed","Organised",67,"Risky",67,"Lots",54,"Normal","Organised",52,"Medium",37,"Press",55,"Normal","Cover"
850,140,20150910,"10/09/2015",57,"Balanced","Normal",50,"Mixed","Organised",61,"Normal",62,"Normal",49,"Normal","Organised",49,"Medium",42,"Press",52,"Normal","Cover"
899,141,20100222,"22/02/2010",35,"Balanced","Little",30,"Short","Organised",45,"Normal",45,"Normal",70,"Lots","Organised",35,"Medium",30,"Contain",50,"Normal","Offside Trap"
900,141,20110222,"22/02/2011",43,"Balanced","Little",44,"Mixed","Organised",53,"Normal",45,"Normal",60,"Normal","Organised",40,"Medium",41,"Press",47,"Normal","Cover"
901,141,20120222,"22/02/2012",53,"Balanced","Little",62,"Mixed","Organised",59,"Normal",68,"Lots",52,"Normal","Organised",42,"Medium",52,"Press",68,"Wide","Cover"
902,141,20130920,"20/09/2013",53,"Balanced","Little",62,"Mixed","Organised",59,"Normal",68,"Lots",52,"Normal","Free Form",42,"Medium",52,"Press",68,"Wide","Cover"
903,141,20140919,"19/09/2014",53,"Balanced","Normal",62,"Mixed","Organised",59,"Normal",68,"Lots",52,"Normal","Organised",42,"Medium",52,"Press",65,"Normal","Cover"
904,141,20150910,"10/09/2015",55,"Balanced","Normal",38,"Mixed","Organised",41,"Normal",48,"Normal",50,"Normal","Free Form",55,"Medium",55,"Press",59,"Normal","Cover"
493,142,20100222,"22/02/2010",50,"Balanced","Little",65,"Mixed","Organised",55,"Normal",45,"Normal",50,"Normal","Organised",40,"Medium",60,"Press",40,"Normal","Cover"
494,142,20110222,"22/02/2011",55,"Balanced","Little",56,"Mixed","Organised",55,"Normal",49,"Normal",52,"Normal","Organised",48,"Medium",60,"Press",56,"Normal","Cover"
495,142,20120222,"22/02/2012",40,"Balanced","Little",48,"Mixed","Organised",51,"Normal",54,"Normal",37,"Normal","Organised",34,"Medium",53,"Press",49,"Normal","Cover"
496,142,20130920,"20/09/2013",40,"Balanced","Little",48,"Mixed","Organised",51,"Normal",54,"Normal",37,"Normal","Organised",40,"Medium",53,"Press",41,"Normal","Cover"
497,142,20140919,"19/09/2014",38,"Balanced","Normal",48,"Mixed","Organised",51,"Normal",54,"Normal",36,"Normal","Organised",34,"Medium",53,"Press",49,"Normal","Cover"
498,142,20150910,"10/09/2015",69,"Fast","Normal",57,"Mixed","Organised",66,"Normal",40,"Normal",66,"Normal","Organised",58,"Medium",47,"Press",67,"Wide","Cover"
456,143,20100222,"22/02/2010",40,"Balanced","Little",65,"Mixed","Organised",45,"Normal",70,"Lots",50,"Normal","Organised",45,"Medium",40,"Press",50,"Normal","Cover"
457,143,20110222,"22/02/2011",46,"Balanced","Little",58,"Mixed","Organised",45,"Normal",33,"Little",42,"Normal","Organised",38,"Medium",48,"Press",50,"Normal","Cover"
458,143,20140919,"19/09/2014",62,"Balanced","Normal",55,"Mixed","Organised",56,"Normal",51,"Normal",52,"Normal","Organised",36,"Medium",54,"Press",48,"Normal","Cover"
257,144,20100222,"22/02/2010",35,"Balanced","Little",70,"Long","Organised",45,"Normal",70,"Lots",35,"Normal","Organised",30,"Deep",45,"Press",30,"Narrow","Cover"
258,144,20110222,"22/02/2011",65,"Balanced","Little",50,"Mixed","Organised",50,"Normal",50,"Normal",65,"Normal","Organised",35,"Medium",55,"Press",50,"Normal","Cover"
259,144,20120222,"22/02/2012",49,"Balanced","Little",53,"Mixed","Organised",52,"Normal",34,"Normal",36,"Normal","Organised",36,"Medium",45,"Press",49,"Normal","Cover"
260,144,20130920,"20/09/2013",49,"Balanced","Little",53,"Mixed","Organised",52,"Normal",34,"Normal",36,"Normal","Organised",36,"Medium",45,"Press",49,"Normal","Cover"
261,144,20140919,"19/09/2014",49,"Balanced","Normal",53,"Mixed","Organised",52,"Normal",34,"Normal",57,"Normal","Organised",36,"Medium",52,"Press",49,"Normal","Cover"
262,144,20150910,"10/09/2015",49,"Balanced","Normal",53,"Mixed","Organised",52,"Normal",34,"Normal",36,"Normal","Organised",36,"Medium",45,"Press",49,"Normal","Cover"
678,145,20100222,"22/02/2010",30,"Slow","Little",30,"Short","Free Form",30,"Safe",40,"Normal",65,"Normal","Organised",40,"Medium",30,"Contain",45,"Normal","Offside Trap"
679,145,20110222,"22/02/2011",65,"Balanced","Little",35,"Mixed","Free Form",65,"Normal",63,"Normal",65,"Normal","Organised",55,"Medium",45,"Press",60,"Normal","Offside Trap"
680,145,20120222,"22/02/2012",50,"Balanced","Little",50,"Mixed","Organised",50,"Normal",35,"Normal",50,"Normal","Organised",45,"Medium",45,"Press",50,"Normal","Cover"
681,145,20130920,"20/09/2013",55,"Balanced","Little",57,"Mixed","Organised",54,"Normal",44,"Normal",60,"Normal","Organised",49,"Medium",51,"Press",61,"Normal","Cover"
682,145,20140919,"19/09/2014",55,"Balanced","Normal",57,"Mixed","Organised",54,"Normal",44,"Normal",56,"Normal","Organised",49,"Medium",51,"Press",53,"Normal","Cover"
683,145,20150910,"10/09/2015",52,"Balanced","Normal",65,"Mixed","Organised",40,"Normal",55,"Normal",48,"Normal","Organised",50,"Medium",51,"Press",55,"Normal","Cover"
145,146,20100222,"22/02/2010",65,"Balanced","Little",70,"Long","Organised",70,"Risky",70,"Lots",70,"Lots","Organised",70,"High",70,"Double",70,"Wide","Cover"
146,146,20110222,"22/02/2011",66,"Balanced","Little",34,"Mixed","Organised",52,"Normal",51,"Normal",64,"Normal","Organised",44,"Medium",47,"Press",64,"Normal","Cover"
147,146,20120222,"22/02/2012",26,"Slow","Little",24,"Short","Organised",62,"Normal",39,"Normal",57,"Normal","Free Form",48,"Medium",58,"Press",60,"Normal","Cover"
148,146,20130920,"20/09/2013",41,"Balanced","Little",39,"Mixed","Organised",36,"Normal",42,"Normal",44,"Normal","Free Form",52,"Medium",58,"Press",57,"Normal","Cover"
149,146,20140919,"19/09/2014",63,"Balanced","Normal",34,"Mixed","Organised",34,"Normal",51,"Normal",36,"Normal","Free Form",51,"Medium",58,"Press",54,"Normal","Cover"
150,146,20150910,"10/09/2015",45,"Balanced","Normal",42,"Mixed","Organised",34,"Normal",36,"Normal",55,"Normal","Free Form",31,"Deep",47,"Press",42,"Normal","Cover"
690,147,20100222,"22/02/2010",30,"Slow","Little",30,"Short","Free Form",40,"Normal",60,"Normal",70,"Lots","Free Form",45,"Medium",30,"Contain",70,"Wide","Offside Trap"
691,147,20110222,"22/02/2011",50,"Balanced","Little",30,"Short","Organised",48,"Normal",55,"Normal",65,"Normal","Organised",45,"Medium",47,"Press",50,"Normal","Cover"
692,147,20120222,"22/02/2012",45,"Balanced","Little",35,"Mixed","Organised",50,"Normal",65,"Normal",50,"Normal","Organised",45,"Medium",45,"Press",50,"Normal","Offside Trap"
693,147,20130920,"20/09/2013",48,"Balanced","Little",33,"Short","Organised",46,"Normal",62,"Normal",45,"Normal","Organised",39,"Medium",43,"Press",46,"Normal","Cover"
694,147,20140919,"19/09/2014",48,"Balanced","Lots",33,"Short","Organised",69,"Risky",62,"Normal",45,"Normal","Organised",54,"Medium",66,"Press",46,"Normal","Offside Trap"
695,147,20150910,"10/09/2015",48,"Balanced","Normal",33,"Short","Organised",69,"Risky",62,"Normal",45,"Normal","Organised",43,"Medium",43,"Press",46,"Normal","Cover"
151,148,20100222,"22/02/2010",70,"Fast","Little",70,"Long","Organised",70,"Risky",70,"Lots",70,"Lots","Organised",70,"High",70,"Double",70,"Wide","Cover"
152,148,20110222,"22/02/2011",51,"Balanced","Little",49,"Mixed","Organised",36,"Normal",48,"Normal",52,"Normal","Organised",44,"Medium",43,"Press",40,"Normal","Cover"
153,148,20120222,"22/02/2012",57,"Balanced","Little",58,"Mixed","Organised",60,"Normal",48,"Normal",48,"Normal","Organised",42,"Medium",51,"Press",44,"Normal","Cover"
154,148,20130920,"20/09/2013",58,"Balanced","Little",54,"Mixed","Organised",53,"Normal",39,"Normal",54,"Normal","Organised",49,"Medium",47,"Press",44,"Normal","Cover"
155,148,20140919,"19/09/2014",52,"Balanced","Normal",53,"Mixed","Organised",53,"Normal",54,"Normal",54,"Normal","Organised",50,"Medium",44,"Press",54,"Normal","Cover"
156,148,20150910,"10/09/2015",30,"Slow","Normal",61,"Mixed","Organised",53,"Normal",53,"Normal",60,"Normal","Organised",50,"Medium",44,"Press",54,"Normal","Cover"
420,149,20100222,"22/02/2010",65,"Balanced","Little",55,"Mixed","Organised",55,"Normal",70,"Lots",70,"Lots","Organised",70,"High",45,"Press",70,"Wide","Cover"
421,149,20110222,"22/02/2011",63,"Balanced","Little",57,"Mixed","Organised",55,"Normal",70,"Lots",62,"Normal","Organised",37,"Medium",67,"Double",38,"Normal","Cover"
422,149,20120222,"22/02/2012",50,"Balanced","Little",36,"Mixed","Organised",59,"Normal",52,"Normal",56,"Normal","Organised",43,"Medium",44,"Press",53,"Normal","Cover"
423,149,20130920,"20/09/2013",60,"Balanced","Little",47,"Mixed","Organised",62,"Normal",54,"Normal",52,"Normal","Organised",45,"Medium",58,"Press",42,"Normal","Cover"
424,149,20140919,"19/09/2014",39,"Balanced","Normal",45,"Mixed","Organised",42,"Normal",56,"Normal",41,"Normal","Organised",51,"Medium",51,"Press",40,"Normal","Cover"
425,149,20150910,"10/09/2015",58,"Balanced","Normal",42,"Mixed","Organised",64,"Normal",61,"Normal",37,"Normal","Organised",55,"Medium",59,"Press",56,"Normal","Cover"
91,150,20100222,"22/02/2010",65,"Balanced","Little",70,"Long","Organised",70,"Risky",70,"Lots",55,"Normal","Organised",35,"Medium",70,"Double",35,"Normal","Cover"
92,150,20110222,"22/02/2011",50,"Balanced","Little",80,"Long","Organised",30,"Safe",70,"Lots",35,"Normal","Organised",25,"Deep",65,"Press",50,"Normal","Cover"
93,150,20120222,"22/02/2012",75,"Fast","Little",75,"Long","Organised",40,"Normal",72,"Lots",55,"Normal","Organised",50,"Medium",58,"Press",45,"Normal","Cover"
94,150,20130920,"20/09/2013",75,"Fast","Little",73,"Long","Organised",59,"Normal",61,"Normal",38,"Normal","Organised",32,"Deep",37,"Press",41,"Normal","Cover"
95,150,20140919,"19/09/2014",48,"Balanced","Little",55,"Mixed","Organised",51,"Normal",57,"Normal",37,"Normal","Organised",38,"Medium",40,"Press",41,"Normal","Cover"
96,150,20150910,"10/09/2015",48,"Balanced","Normal",49,"Mixed","Organised",51,"Normal",59,"Normal",49,"Normal","Organised",44,"Medium",37,"Press",51,"Normal","Cover"
756,151,20100222,"22/02/2010",64,"Balanced","Little",30,"Short","Free Form",55,"Normal",35,"Normal",70,"Lots","Free Form",65,"Medium",30,"Contain",70,"Wide","Offside Trap"
757,151,20110222,"22/02/2011",42,"Balanced","Little",41,"Mixed","Free Form",53,"Normal",38,"Normal",70,"Lots","Free Form",50,"Medium",48,"Press",54,"Normal","Cover"
758,151,20120222,"22/02/2012",20,"Slow","Little",26,"Short","Organised",43,"Normal",57,"Normal",58,"Normal","Organised",51,"Medium",51,"Press",56,"Normal","Cover"
759,151,20130920,"20/09/2013",24,"Slow","Little",26,"Short","Organised",43,"Normal",57,"Normal",58,"Normal","Organised",51,"Medium",51,"Press",56,"Normal","Cover"
760,151,20140919,"19/09/2014",35,"Balanced","Normal",35,"Mixed","Organised",43,"Normal",57,"Normal",58,"Normal","Organised",51,"Medium",51,"Press",56,"Normal","Cover"
761,151,20150910,"10/09/2015",48,"Balanced","Normal",36,"Mixed","Free Form",36,"Normal",52,"Normal",55,"Normal","Free Form",47,"Medium",48,"Press",44,"Normal","Cover"
592,152,20100222,"22/02/2010",70,"Fast","Little",50,"Mixed","Organised",70,"Risky",40,"Normal",65,"Normal","Organised",40,"Medium",65,"Press",30,"Narrow","Cover"
593,152,20110222,"22/02/2011",65,"Balanced","Little",35,"Mixed","Organised",50,"Normal",50,"Normal",50,"Normal","Free Form",54,"Medium",65,"Press",35,"Normal","Cover"
594,152,20120222,"22/02/2012",50,"Balanced","Little",50,"Mixed","Organised",50,"Normal",50,"Normal",50,"Normal","Organised",45,"Medium",45,"Press",50,"Normal","Cover"
595,152,20130920,"20/09/2013",64,"Balanced","Little",38,"Mixed","Organised",66,"Normal",67,"Lots",49,"Normal","Organised",46,"Medium",47,"Press",53,"Normal","Offside Trap"
596,152,20140919,"19/09/2014",64,"Balanced","Normal",68,"Long","Organised",66,"Normal",53,"Normal",49,"Normal","Organised",23,"Deep",47,"Press",53,"Normal","Cover"
597,152,20150910,"10/09/2015",64,"Balanced","Normal",68,"Long","Organised",66,"Normal",45,"Normal",23,"Little","Organised",27,"Deep",47,"Press",53,"Normal","Cover"
373,153,20110222,"22/02/2011",35,"Balanced","Little",50,"Mixed","Organised",50,"Normal",50,"Normal",35,"Normal","Organised",45,"Medium",45,"Press",50,"Normal","Cover"
374,153,20120222,"22/02/2012",49,"Balanced","Little",51,"Mixed","Organised",52,"Normal",49,"Normal",49,"Normal","Organised",43,"Medium",42,"Press",52,"Normal","Cover"
375,153,20130920,"20/09/2013",49,"Balanced","Little",51,"Mixed","Organised",52,"Normal",49,"Normal",49,"Normal","Organised",43,"Medium",42,"Press",52,"Normal","Cover"
376,153,20140919,"19/09/2014",49,"Balanced","Normal",51,"Mixed","Organised",52,"Normal",49,"Normal",46,"Normal","Organised",43,"Medium",42,"Press",52,"Normal","Cover"
377,153,20150910,"10/09/2015",49,"Balanced","Normal",51,"Mixed","Organised",52,"Normal",49,"Normal",46,"Normal","Organised",43,"Medium",42,"Press",52,"Normal","Cover"
325,154,20100222,"22/02/2010",35,"Balanced","Little",35,"Mixed","Organised",55,"Normal",35,"Normal",70,"Lots","Organised",70,"High",70,"Double",70,"Wide","Offside Trap"
326,154,20110222,"22/02/2011",50,"Balanced","Little",50,"Mixed","Organised",35,"Normal",50,"Normal",50,"Normal","Organised",35,"Medium",55,"Press",65,"Normal","Cover"
327,154,20120222,"22/02/2012",52,"Balanced","Little",47,"Mixed","Organised",48,"Normal",49,"Normal",52,"Normal","Organised",34,"Medium",43,"Press",37,"Normal","Cover"
328,154,20130920,"20/09/2013",52,"Balanced","Little",47,"Mixed","Organised",48,"Normal",49,"Normal",52,"Normal","Organised",34,"Medium",43,"Press",37,"Normal","Cover"
329,154,20140919,"19/09/2014",52,"Balanced","Normal",47,"Mixed","Organised",48,"Normal",49,"Normal",52,"Normal","Organised",53,"Medium",56,"Press",48,"Normal","Cover"
330,154,20150910,"10/09/2015",54,"Balanced","Normal",65,"Mixed","Organised",48,"Normal",49,"Normal",45,"Normal","Organised",53,"Medium",56,"Press",48,"Normal","Cover"
49,155,20100222,"22/02/2010",70,"Fast","Little",59,"Mixed","Organised",65,"Normal",70,"Lots",50,"Normal","Free Form",30,"Deep",70,"Double",30,"Narrow","Cover"
50,155,20110222,"22/02/2011",65,"Balanced","Little",50,"Mixed","Organised",45,"Normal",55,"Normal",50,"Normal","Organised",35,"Medium",45,"Press",65,"Normal","Cover"
51,155,20120222,"22/02/2012",67,"Fast","Little",58,"Mixed","Organised",44,"Normal",60,"Normal",56,"Normal","Organised",43,"Medium",50,"Press",52,"Normal","Cover"
52,155,20130920,"20/09/2013",63,"Balanced","Little",59,"Mixed","Organised",52,"Normal",55,"Normal",34,"Normal","Organised",39,"Medium",41,"Press",54,"Normal","Cover"
53,155,20140919,"19/09/2014",66,"Balanced","Little",72,"Long","Organised",63,"Normal",48,"Normal",56,"Normal","Organised",39,"Medium",42,"Press",52,"Normal","Cover"
54,155,20150910,"10/09/2015",63,"Balanced","Normal",54,"Mixed","Organised",60,"Normal",48,"Normal",38,"Normal","Organised",35,"Medium",44,"Press",54,"Normal","Cover"
1,156,20100222,"22/02/2010",70,"Fast","Little",45,"Mixed","Organised",45,"Normal",70,"Lots",65,"Normal","Free Form",40,"Medium",50,"Press",40,"Normal","Cover"
2,156,20110222,"22/02/2011",65,"Balanced","Little",40,"Mixed","Organised",65,"Normal",65,"Normal",70,"Lots","Free Form",45,"Medium",45,"Press",65,"Normal","Cover"
3,156,20120222,"22/02/2012",46,"Balanced","Little",54,"Mixed","Organised",46,"Normal",60,"Normal",55,"Normal","Organised",40,"Medium",50,"Press",56,"Normal","Cover"
4,156,20130920,"20/09/2013",46,"Balanced","Little",38,"Mixed","Organised",46,"Normal",68,"Lots",37,"Normal","Organised",49,"Medium",49,"Press",56,"Normal","Cover"
5,156,20140919,"19/09/2014",46,"Balanced","Normal",54,"Mixed","Organised",49,"Normal",72,"Lots",56,"Normal","Organised",42,"Medium",41,"Press",56,"Normal","Cover"
6,156,20150910,"10/09/2015",38,"Balanced","Normal",44,"Mixed","Organised",49,"Normal",44,"Normal",40,"Normal","Organised",54,"Medium",53,"Press",56,"Normal","Cover"
7,157,20100222,"22/02/2010",70,"Fast","Little",60,"Mixed","Organised",65,"Normal",70,"Lots",60,"Normal","Organised",45,"Medium",65,"Press",45,"Normal","Cover"
8,157,20110222,"22/02/2011",55,"Balanced","Little",50,"Mixed","Organised",60,"Normal",50,"Normal",60,"Normal","Organised",45,"Medium",45,"Press",50,"Normal","Cover"
9,157,20120222,"22/02/2012",54,"Balanced","Little",54,"Mixed","Organised",54,"Normal",68,"Lots",48,"Normal","Organised",52,"Medium",48,"Press",42,"Normal","Cover"
10,157,20130920,"20/09/2013",58,"Balanced","Little",72,"Long","Organised",48,"Normal",51,"Normal",46,"Normal","Organised",41,"Medium",39,"Press",51,"Normal","Cover"
11,157,20140919,"19/09/2014",54,"Balanced","Little",47,"Mixed","Organised",47,"Normal",51,"Normal",39,"Normal","Organised",56,"Medium",54,"Press",51,"Normal","Cover"
12,157,20150910,"10/09/2015",58,"Balanced","Normal",49,"Mixed","Organised",47,"Normal",54,"Normal",46,"Normal","Organised",41,"Medium",39,"Press",51,"Normal","Cover"
738,158,20100222,"22/02/2010",30,"Slow","Little",30,"Short","Free Form",55,"Normal",60,"Normal",70,"Lots","Organised",55,"Medium",60,"Press",60,"Normal","Offside Trap"
739,158,20110222,"22/02/2011",41,"Balanced","Little",40,"Mixed","Organised",56,"Normal",55,"Normal",64,"Normal","Free Form",40,"Medium",48,"Press",54,"Normal","Cover"
740,158,20120222,"22/02/2012",20,"Slow","Little",35,"Mixed","Organised",38,"Normal",56,"Normal",55,"Normal","Organised",51,"Medium",38,"Press",59,"Normal","Cover"
741,158,20130920,"20/09/2013",20,"Slow","Little",35,"Mixed","Organised",38,"Normal",56,"Normal",55,"Normal","Organised",51,"Medium",38,"Press",59,"Normal","Cover"
742,158,20140919,"19/09/2014",30,"Slow","Normal",35,"Mixed","Organised",38,"Normal",56,"Normal",55,"Normal","Organised",51,"Medium",38,"Press",59,"Normal","Cover"
743,158,20150910,"10/09/2015",35,"Balanced","Normal",35,"Mixed","Organised",37,"Normal",51,"Normal",58,"Normal","Organised",49,"Medium",45,"Press",53,"Normal","Cover"
905,159,20100222,"22/02/2010",30,"Slow","Little",30,"Short","Organised",45,"Normal",50,"Normal",70,"Lots","Organised",50,"Medium",45,"Press",45,"Normal","Cover"
906,159,20110222,"22/02/2011",43,"Balanced","Little",39,"Mixed","Organised",52,"Normal",43,"Normal",46,"Normal","Organised",40,"Medium",39,"Press",51,"Normal","Cover"
907,159,20120222,"22/02/2012",55,"Balanced","Little",73,"Long","Organised",53,"Normal",54,"Normal",57,"Normal","Organised",49,"Medium",51,"Press",58,"Normal","Cover"
908,159,20130920,"20/09/2013",55,"Balanced","Little",73,"Long","Organised",53,"Normal",54,"Normal",57,"Normal","Organised",49,"Medium",51,"Press",58,"Normal","Cover"
909,159,20140919,"19/09/2014",55,"Balanced","Normal",69,"Long","Organised",53,"Normal",54,"Normal",57,"Normal","Organised",49,"Medium",51,"Press",58,"Normal","Cover"
910,159,20150910,"10/09/2015",51,"Balanced","Normal",48,"Mixed","Organised",53,"Normal",54,"Normal",57,"Normal","Organised",49,"Medium",51,"Press",58,"Normal","Cover"
482,160,20100222,"22/02/2010",70,"Fast","Little",30,"Short","Organised",60,"Normal",70,"Lots",70,"Lots","Organised",65,"Medium",50,"Press",60,"Normal","Cover"
483,160,20110222,"22/02/2011",64,"Balanced","Little",48,"Mixed","Organised",60,"Normal",62,"Normal",56,"Normal","Organised",45,"Medium",56,"Press",39,"Normal","Cover"
484,160,20120222,"22/02/2012",50,"Balanced","Little",42,"Mixed","Organised",56,"Normal",66,"Normal",48,"Normal","Organised",47,"Medium",44,"Press",43,"Normal","Cover"
485,160,20130920,"20/09/2013",59,"Balanced","Little",41,"Mixed","Organised",58,"Normal",66,"Normal",65,"Normal","Organised",47,"Medium",52,"Press",38,"Normal","Cover"
486,160,20140919,"19/09/2014",54,"Balanced","Normal",53,"Mixed","Organised",60,"Normal",56,"Normal",48,"Normal","Organised",46,"Medium",54,"Press",40,"Normal","Cover"
487,160,20150910,"10/09/2015",59,"Balanced","Normal",41,"Mixed","Organised",58,"Normal",66,"Normal",48,"Normal","Organised",41,"Medium",44,"Press",32,"Narrow","Cover"
871,161,20100222,"22/02/2010",40,"Balanced","Little",30,"Short","Organised",50,"Normal",35,"Normal",70,"Lots","Organised",35,"Medium",35,"Press",50,"Normal","Cover"
872,161,20110222,"22/02/2011",54,"Balanced","Little",55,"Mixed","Organised",53,"Normal",40,"Normal",59,"Normal","Organised",48,"Medium",58,"Press",53,"Normal","Cover"
873,161,20120222,"22/02/2012",53,"Balanced","Little",54,"Mixed","Organised",60,"Normal",58,"Normal",60,"Normal","Organised",50,"Medium",52,"Press",58,"Normal","Cover"
874,161,20130920,"20/09/2013",53,"Balanced","Little",54,"Mixed","Organised",60,"Normal",58,"Normal",60,"Normal","Organised",50,"Medium",52,"Press",58,"Normal","Cover"
875,161,20140919,"19/09/2014",53,"Balanced","Normal",54,"Mixed","Organised",60,"Normal",58,"Normal",60,"Normal","Organised",50,"Medium",52,"Press",58,"Normal","Cover"
827,162,20100222,"22/02/2010",55,"Balanced","Little",40,"Mixed","Organised",45,"Normal",30,"Little",60,"Normal","Organised",30,"Deep",65,"Press",30,"Narrow","Cover"
828,162,20110222,"22/02/2011",54,"Balanced","Little",55,"Mixed","Organised",44,"Normal",60,"Normal",62,"Normal","Organised",43,"Medium",52,"Press",59,"Normal","Cover"
829,162,20120222,"22/02/2012",55,"Balanced","Little",54,"Mixed","Organised",58,"Normal",73,"Lots",41,"Normal","Organised",51,"Medium",50,"Press",60,"Normal","Cover"
830,162,20130920,"20/09/2013",55,"Balanced","Little",54,"Mixed","Organised",58,"Normal",73,"Lots",41,"Normal","Organised",51,"Medium",50,"Press",60,"Normal","Cover"
831,162,20140919,"19/09/2014",55,"Balanced","Normal",54,"Mixed","Organised",58,"Normal",68,"Lots",41,"Normal","Organised",51,"Medium",50,"Press",60,"Normal","Cover"
